# Average overhead for strategy LIRA_DFIB
#
ExtraQuota	2	3	4	5	
0.1	5.9931986111111115	6.359296666666666	6.511543611111111	6.572000555555555	
0.25	6.0845786111111115	6.494989722222222	6.683206666666667	6.767493611111111	
0.33	6.119433611111111	6.545823888888889	6.7458905555555555	6.827343888888889	
0.5	6.177968611111111	6.629639166666666	6.845608888888889	6.939760277777777	
0.66	6.216475833333333	6.677681944444444	6.9053547222222225	7.014209722222223	
0.75	6.233084166666667	6.695699722222222	6.936132222222223	7.0419841666666665	
1.0	6.2483225	6.730529722222222	6.977213611111111	7.095930277777778	
