# Cachehit for strategy LIRA_DFIB_OPH
#
ExtraQuota	2Offpath	2Onpath	3Offpath	3Onpath	4Offpath	4Onpath	5Offpath	5Onpath	
0.1	0.37890331513753234	0.27978279597357875	0.36300664809349176	0.2970377963509527	0.3591117412993425	0.30117964758954646	0.3576622309195357	0.30334693574713095	
0.25	0.4132797049750438	0.28257335058051175	0.3981963386052535	0.2994225502836354	0.39083956676145054	0.3076993221274384	0.3888685903686386	0.30964863185358366	
0.33	0.4249755625053526	0.282026104161314	0.40583257900446706	0.3027771432177551	0.39999970324725403	0.30870168564163486	0.39552997214673813	0.3127850278532619	
0.5	0.435352021513496	0.2868246451531707	0.41772098756527376	0.3062681791013929	0.4109435535900842	0.312738668632138	0.4073610711533707	0.316785595513296	
0.66	0.4408257393373098	0.29190092732935685	0.42288112193988436	0.3096897113934489	0.41761216157461084	0.31563506064761143	0.4137599051139283	0.3201373171082939	
0.75	0.44443092359771996	0.29202629862450225	0.4242423145845577	0.3132179631932201	0.418906021658218	0.31834564500844864	0.4169722103979955	0.3208700118242267	
1.0	0.4481563891244681	0.29711444420886524	0.4318099224614514	0.31427452198299305	0.42325571102420384	0.32265651119801836	0.4198773791248116	0.32597206531963285	
