# Average latency for strategy LIRA_DFIB_OPH
#
ExtraQuota	2	3	4	5	
0.1	54.31412044364107	54.44047959171796	54.38827448520692	54.35976967091335	
0.25	50.54469037859754	50.37272516210164	50.36620649857983	50.485133903722485	
0.33	49.42632964909053	49.31452965636184	49.30979778823792	49.44246308193015	
0.5	47.90784181816363	47.838241735498045	47.907932398884064	47.90586499354604	
0.66	47.10419457273975	47.13373974702583	46.9385759838051	47.02297697976945	
0.75	46.68246002016675	46.68058406109603	46.78563438204226	46.73762617668587	
1.0	46.211915650773406	46.174016496086885	46.18878304656255	46.08120376247688	
