# Average latency for strategy LIRA_BC_HYBRID
#
ExtraQuota	2	3	4	5	
0.1	56.22891008223439	56.44332056604022	56.229118416672584	56.24606864275159	
0.25	51.855058518834745	52.13394867221271	51.92319417147233	51.85135246199284	
0.33	50.832139583499746	50.71387804754705	50.77756376659741	50.74729748359135	
0.5	49.14161887452794	49.044334943261376	49.29401828228281	49.1692961985162	
0.66	48.155602963387174	48.26637574230499	48.294187280893354	48.31356555773625	
0.75	47.931052514102284	47.906732210246915	47.90200762787423	47.85247056003315	
1.0	47.44226842992243	47.284340006937214	47.26462173432086	47.302297264428034	
